X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-122.027361,36.9678159000001,3697,1002239,SANTA CRUZ POLICE DEPARTMENT,155 CENTER STREET,SANTA CRUZ,CA,95060,4913,(831) 420-5800,LOCAL POLICE DEPARTMENT,OPEN,126,SANTA CRUZ,06087,USA,36.9678159000001,-122.027361,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13042300,-999,-999,0,1,0,0,95,31,0,0
-118.2307068,34.0046257000001,3698,1002360,VERNON POLICE DEPARTMENT / VERNON CITY JAIL,4305 SANTA FE AVENUE,VERNON,CA,90058,1714,(323) 587-5171,LOCAL POLICE DEPARTMENT,OPEN,74,LOS ANGELES,06037,USA,34.0046257000001,-118.2307068,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13559750,-999,-999,0,1,0,0,53,21,0,1
-122.356212085,37.577623536,3699,1001710,HILLSBOROUGH POLICE DEPARTMENT,1600 FLORIBUNDA AVENUE,HILLSBOROUGH,CA,94010,6418,(650) 375-7470,LOCAL POLICE DEPARTMENT,OPEN,38,SAN MATEO,06081,USA,37.577623536,-122.356212085,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13500350,-999,-999,0,0,0,0,28,10,0,0
-119.700826336,34.425289245,3700,1002232,SANTA BARBARA POLICE DEPARTMENT,215 EAST FIGUEROA STREET,SANTA BARBARA,CA,93101,2120,(805) 897-2300,LOCAL POLICE DEPARTMENT,OPEN,176,SANTA BARBARA,06083,USA,34.425289245,-119.700826336,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13877680,-999,-999,0,0,0,0,136,40,0,14
-122.4168355,37.6379246000001,3701,1002126,SAN BRUNO POLICE DEPARTMENT,1177 HUNTINGTON AVENUE,SAN BRUNO,CA,94066,NOT AVAILABLE,(650) 616-7100,LOCAL POLICE DEPARTMENT,OPEN,64,SAN MATEO,06081,USA,37.6379246000001,-122.4168355,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13733670,-999,-999,0,0,0,0,46,18,0,2
-122.1596026,37.4441734000001,3702,1001974,PALO ALTO POLICE DEPARTMENT,275 FOREST AVENUE,PALO ALTO,CA,94301,2513,(650) 329-2406,LOCAL POLICE DEPARTMENT,OPEN,166,SANTA CLARA,06085,USA,37.4441734000001,-122.1596026,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13519250,-999,-999,0,0,1,0,93,73,0,0
-122.4655237,37.8741958000001,3703,1001468,BELVEDERE POLICE DEPARTMENT,450 SAN RAFAEL AVENUE,BELVEDERE,CA,94920,2336,(415) 435-3266,LOCAL POLICE DEPARTMENT,OPEN,9,MARIN,06041,USA,37.8741958000001,-122.4655237,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11969530,-999,-999,0,0,0,0,8,1,0,0
-118.3915506,33.7999320000001,3704,1001975,PALOS VERDES ESTATES POLICE DEPARTMENT,340 PALOS VERDES DRIVE WEST,PALOS VERDES ESTATES,CA,90274,1226,(310) 378-4211,LOCAL POLICE DEPARTMENT,OPEN,33,LOS ANGELES,06037,USA,33.7999320000001,-118.3915506,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13250820,-999,-999,0,0,0,0,21,12,0,3
-118.4152961,33.9199633000001,3705,1001613,EL SEGUNDO POLICE DEPARTMENT,348 MAIN STREET,EL SEGUNDO,CA,90245,3813,(310) 524-2760,LOCAL POLICE DEPARTMENT,OPEN,102,LOS ANGELES,06037,USA,33.9199633000001,-118.4152961,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13294320,-999,-999,0,0,0,0,68,34,0,2
-118.3085067,34.1833882,3706,1001491,BURBANK POLICE DEPARTMENT,200 NORTH THIRD STREET,BURBANK,CA,91502,1201,(818) 238-3333,LOCAL POLICE DEPARTMENT,OPEN,255,LOS ANGELES,06037,USA,34.1833882,-118.3085067,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10002352,13280220,-999,-999,0,0,0,0,164,91,0,33
-117.753937,34.0545637000001,3707,1002012,POMONA POLICE DEPARTMENT,490 WEST MISSION BOULEVARD,POMONA,CA,91766,1608,(909) 620-2141,LOCAL POLICE DEPARTMENT,OPEN,320,LOS ANGELES,06037,USA,34.0545637000001,-117.753937,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11289390,-999,-999,0,0,0,0,182,138,0,0
-118.0583704,34.1615181,3708,1002267,SIERRA MADRE POLICE DEPARTMENT,242 WEST SIERRA MADRE BOULEVARD,SIERRA MADRE,CA,91024,2312,(626) 355-1414,LOCAL POLICE DEPARTMENT,OPEN,42,LOS ANGELES,06037,USA,34.1615181,-118.0583704,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13135910,-999,-999,0,0,0,0,16,26,0,8
-118.1270562,34.0591329000001,3739,1001891,MONTEREY PARK POLICE DEPARTMENT,320 WEST NEWMARK AVENUE,MONTEREY PARK,CA,91754,2818,(626) 307-1211,LOCAL POLICE DEPARTMENT,OPEN,110,LOS ANGELES,06037,USA,34.0591329000001,-118.1270562,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10000907,13402540,-999,-999,0,0,0,0,75,35,0,43
-120.7900146,38.7300734,3740,1002004,PLACERVILLE POLICE DEPARTMENT,730 MAIN STREET,PLACERVILLE,CA,95667,5718,(530) 642-5210,LOCAL POLICE DEPARTMENT,OPEN,28,EL DORADO,06017,USA,38.7300734,-120.7900146,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13986590,-999,-999,0,0,0,0,18,10,3,1
-122.4714262,38.5063234,3741,1002106,SAINT HELENA POLICE DEPARTMENT,1480 MAIN STREET,SAINT HELENA,CA,94574,1854,(707) 967-2850,LOCAL POLICE DEPARTMENT,OPEN,16,NAPA,06055,USA,38.5063234,-122.4714262,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13075800,-999,-999,0,1,0,0,12,4,1,2
-122.6387639,41.7324892,3742,1002413,YREKA POLICE DEPARTMENT,412 WEST MINER STREET,YREKA,CA,96097,2839,(530) 841-2300,LOCAL POLICE DEPARTMENT,OPEN,22,SISKIYOU,06093,USA,41.7324892,-122.6387639,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13820880,-999,-999,0,0,0,0,15,7,0,5
-119.1814752,34.2008537,3743,1001965,OXNARD POLICE DEPARTMENT / OXNARD CITY JAIL,251 SOUTH C STREET,OXNARD,CA,93030,5711,(805) 385-7600,LOCAL POLICE DEPARTMENT,OPEN,362,VENTURA,06111,USA,34.2008537,-119.1814752,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10001539,13539450,-999,-999,0,1,6,0,228,134,0,24
-118.240910822,34.052114347,3744,1001811,LOS ANGELES POLICE DEPARTMENT - METROPOLITAN JAIL SECTION,150 NORTH LOS ANGELES STREET,LOS ANGELES,CA,90012,3302,(213) 485-2555,LOCAL POLICE DEPARTMENT,OPEN,12999,LOS ANGELES,06037,USA,34.052114347,-118.240910822,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10005368,13545150,-999,-999,0,21,0,0,9727,3272,0,0
-119.2153574,36.2973042,3745,1001632,FARMERSVILLE POLICE DEPARTMENT,909 WEST VISALIA ROAD,FARMERSVILLE,CA,93223,1843,(559) 747-0321,LOCAL POLICE DEPARTMENT,OPEN,18,TULARE,06107,USA,36.2973042,-119.2153574,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13724670,-999,-999,0,0,0,0,16,2,0,0
-119.5514686,36.5122555,3746,1001756,KINGSBURG POLICE DEPARTMENT,1300 CALIFORNIA STREET,KINGSBURG,CA,93631,2222,(559) 897-2931,LOCAL POLICE DEPARTMENT,OPEN,22,FRESNO,06019,USA,36.5122555,-119.5514686,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13141310,-999,-999,0,0,0,0,16,6,0,0
-119.787884745,36.73761346,3747,1001660,FRESNO POLICE DEPARTMENT - HEADQUARTERS,2323 MARIPOSA MALL,FRESNO,CA,93721,2202,(559) 621-2000,LOCAL POLICE DEPARTMENT,OPEN,1266,FRESNO,06019,USA,36.73761346,-119.787884745,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13715970,-999,-999,0,5,0,0,828,438,0,0
-119.7879033,36.3058177,3748,1001786,LEMOORE POLICE DEPARTMENT,657 FOX STREET,LEMOORE,CA,93245,2602,(559) 924-9574,LOCAL POLICE DEPARTMENT,OPEN,38,KINGS,06031,USA,36.3058177,-119.7879033,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13454940,-999,-999,0,0,0,0,31,7,0,1
-122.396386,40.5824556000001,3853,1002032,SHASTA COUNTY MARSHALS OFFICE,"1500 COURT STREET, SHASTA COUNTY COURTHOUSE SUITE 206",REDDING,CA,96001,1662,(530) 225-5600,CONSTABLE/MARSHAL,OPEN,-999,SHASTA,06089,USA,40.5824556000001,-122.396386,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.5317313,37.9748250000001,3861,1002216,SAN RAFAEL POLICE DEPARTMENT,1400 FIFTH AVENUE,SAN RAFAEL,CA,94901,1943,(415) 485-3000,LOCAL POLICE DEPARTMENT,OPEN,102,MARIN,06041,USA,37.9748250000001,-122.5317313,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13514050,-999,-999,0,1,0,1,74,28,0,0
-121.6240475,39.7537835000001,3862,1001977,PARADISE POLICE DEPARTMENT,5595 BLACK OLIVE DRIVE,PARADISE,CA,95969,4606,(530) 872-6241,LOCAL POLICE DEPARTMENT,OPEN,39,BUTTE,06007,USA,39.7537835000001,-121.6240475,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13336030,-999,-999,0,1,1,1,25,14,0,6
-117.8619359,33.8716132000001,3863,1002001,PLACENTIA POLICE DEPARTMENT,401 EAST CHAPMAN AVENUE,PLACENTIA,CA,92870,6101,(714) 993-8164,LOCAL POLICE DEPARTMENT,OPEN,64,ORANGE,06059,USA,33.8716132000001,-117.8619359,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13571850,-999,-999,0,0,0,0,48,16,4,13
-122.3634573,41.5283593,3864,1002378,LAKE SHASTINA POLICE DEPARTMENT,16309 EVERHART DRIVE,WEED,CA,96094,9400,(530) 938-4113,LOCAL POLICE DEPARTMENT,OPEN,5,SISKIYOU,06093,USA,41.5283593,-122.3634573,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13944390,-999,-999,0,0,0,0,4,1,0,0
-118.2051102,33.9567368,3865,1002280,SOUTH GATE POLICE DEPARTMENT,8620 CALIFORNIA AVENUE,SOUTH GATE,CA,90280,3004,(323) 563-5400,LOCAL POLICE DEPARTMENT,OPEN,136,LOS ANGELES,06037,USA,33.9567368,-118.2051102,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10006907,13125010,-999,-999,0,1,0,0,99,37,3,60
-117.7224713,34.0962246,3866,1001531,CLAREMONT POLICE DEPARTMENT,570 WEST BONITA AVENUE,CLAREMONT,CA,91711,4626,(909) 399-5401,LOCAL POLICE DEPARTMENT,OPEN,65,LOS ANGELES,06037,USA,34.0962246,-117.7224713,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10006488,13626460,-999,-999,0,0,0,1,42,23,0,0
-123.0171437,38.8063829000001,3873,1001536,CLOVERDALE POLICE DEPARTMENT,112 BROAD STREET,CLOVERDALE,CA,95425,3313,(707) 894-2150,LOCAL POLICE DEPARTMENT,OPEN,23,SONOMA,06097,USA,38.8063829000001,-123.0171437,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13037900,-999,-999,0,0,0,0,14,9,0,1
-118.3965533,37.3616656,3874,1001474,BISHOP POLICE DEPARTMENT,207 WEST LINE STREET,BISHOP,CA,93514,3410,(760) 873-5823,LOCAL POLICE DEPARTMENT,OPEN,22,INYO,06027,USA,37.3616656,-118.3965533,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13477140,-999,-999,0,0,0,0,13,9,0,6
-120.0593722,36.7219451,3875,1001751,KERMAN POLICE DEPARTMENT,850 SOUTH MADERA AVENUE,KERMAN,CA,93630,1741,(559) 846-6633,LOCAL POLICE DEPARTMENT,OPEN,20,FRESNO,06019,USA,36.7219451,-120.0593722,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13132510,-999,-999,0,0,0,0,17,3,2,0
-124.041550506,41.532068107,3927,1001758,YUROK TRIBAL DEPARTMENT OF PUBLIC SAFETY,247 SALMON AVE.,KLAMATH,CA,95548,NOT AVAILABLE,NOT AVAILABLE,LOCAL POLICE DEPARTMENT,OPEN,8,DEL NORTE,06015,USA,41.532068107,-124.041550506,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11990005,-999,-999,1,0,1,0,5,3,0,0
-122.451182413,37.725919951,3995,1002157,SAN FRANCISCO COMMUNITY COLLEGE POLICE,"50 PHELAN AVENUE, ROOM C119",SAN FRANCISCO,CA,94112,1821,(415) 239-3200,SPECIAL JURISDICTION,OPEN,36,SAN FRANCISCO,06075,USA,37.725919951,-122.451182413,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13240020,1,12,0,8,0,0,25,11,0,1
-117.3308215,33.9790253,3996,1002063,UNIVERSITY OF CALIFORNIA-RIVERSIDE POLICE DEPARTMENT,3500 CANYON CREST DRIVE,RIVERSIDE,CA,92507,4646,(951) 827-5222,SPECIAL JURISDICTION,OPEN,40,RIVERSIDE,06065,USA,33.9790253,-117.3308215,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13145810,1,11,0,0,0,0,29,11,0,0
-119.7918929,36.7683621,3997,1001665,STATE CENTER COMMUNITY COLLEGE DISTRICT POLICE,1940 NORTH CALAVERAS STREET,FRESNO,CA,93704,6310,(559) 442-8201,SPECIAL JURISDICTION,OPEN,39,FRESNO,06019,USA,36.7683621,-119.7918929,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13402640,1,12,0,2,0,0,15,24,0,0
-122.054333239,36.9776480620001,3998,1002240,UNIVERSITY OF CALIFORNIA - SANTA CRUZ POLICE DEPARTMENT,"1156 HIGH STREET, BARN H",SANTA CRUZ,CA,95064,1077,(831) 459-2231,SPECIAL JURISDICTION,OPEN,42,SANTA CRUZ,06087,USA,36.9776480620001,-122.054333239,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13531250,1,11,0,0,0,0,20,22,0,4
-120.6610528,35.3031416000001,3999,1002199,CALIFORNIA POLYTECHNIC STATE UNIVERSITY POLICE DEPARTMENT,1 GRAND AVENUE,SAN LUIS OBISPO,CA,93407,9001,(805) 756-2281,SPECIAL JURISDICTION,OPEN,35,SAN LUIS OBISPO,06079,USA,35.3031416000001,-120.6610528,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13956190,1,11,0,0,0,0,17,18,0,49
-117.1855424,33.1482800000001,4000,1002205,PALOMAR COLLEGE CAMPUS POLICE DEPARTMENT,1140 WEST MISSION ROAD,SAN MARCOS,CA,92069,1415,(760) 744-1150,SPECIAL JURISDICTION,OPEN,13,SAN DIEGO,06073,USA,33.1482800000001,-117.1855424,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13437240,1,12,0,0,1,0,11,2,0,20
-122.0112546,37.2633808,4001,1002257,WEST VALLEY - MISSION COMMUNITY COLLEGE DISTRICT POLICE DEPARTMENT,"14000 FRUITVALE AVENUE, CAMPUS CENTER BUILDING",SARATOGA,CA,95070,5640,(408) 741-2092,SPECIAL JURISDICTION,OPEN,12,SANTA CLARA,06085,USA,37.2633808,-122.0112546,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13737970,1,12,0,1,0,0,8,4,0,2
