X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-123.2197151,39.1602876,2262,1002342,MENDOCINO COUNTY SHERIFFS OFFICE / MENDOCINO COUNTY JAIL,951 LOW GAP ROAD,UKIAH,CA,95482,3736,(707) 463-4411,SHERIFF'S OFFICE,OPEN,170,MENDOCINO,06045,USA,39.1602876,-123.2197151,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,10002311,12349880,-999,-999,0,2,3,0,77,93,3,1
-120.8574447,37.5281391,2318,1002337,CALIFORNIA STATE UNIVERSITY - STANISLAUS POLICE DEPARTMENT,801 WEST MONTE VISTA AVENUE,TURLOCK,CA,95382,0256,(209) 667-3114,SPECIAL JURISDICTION,OPEN,22,STANISLAUS,06099,USA,37.5281391,-120.8574447,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13014500,1,11,0,0,0,0,11,11,0,0
-121.4980593,38.57547446,2319,1002083,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT,"1416 9TH STREET, ROOM 1431",SACRAMENTO,CA,95814,5511,(916) 653-9621,SPECIAL JURISDICTION,OPEN,654,SACRAMENTO,06067,USA,38.57547446,-121.4980593,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13280320,2,22,0,25,63,0,645,9,82,1
-122.1224569,38.23587731,2320,1001629,SOLANO COMMUNITY COLLEGE POLICE,"4000 SUISUN VALLEY ROAD, BUILDING 1100 ROOM 1109-A",FAIRFIELD,CA,94534,4017,(707) 864-7131,SPECIAL JURISDICTION,OPEN,6,SOLANO,06095,USA,38.23587731,-122.1224569,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13859980,1,12,0,0,0,0,4,2,1,0
-124.0790246,40.87448,2321,1001428,HUMBOLDT STATE UNIVERSITY POLICE DEPARTMENT,"1 HARPST STREET, STUDENT AND BUSINESS SERVICES BUILDING ROOM 101",ARCATA,CA,95521,8222,(707) 826-5555,SPECIAL JURISDICTION,OPEN,24,HUMBOLDT,06023,USA,40.87448,-124.0790246,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13109010,1,11,0,0,0,0,14,10,3,25
-120.4765019,37.3364733,2322,1001862,MERCED COMMUNITY COLLEGE POLICE DEPARTMENT,"UNIVERSITY AVENUE, SERVICE BUILDING",MERCED,CA,95348,NOT AVAILABLE,(209) 384-6054,SPECIAL JURISDICTION,OPEN,4,MERCED,06047,USA,37.3364733,-120.4765019,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11015190,1,12,0,0,1,0,3,1,0,18
-121.4955297,38.5848152,2323,1002092,SACRAMENTO COUNTY SHERIFFS DEPARTMENT,711 G STREET,SACRAMENTO,CA,95814,1212,(916) 874-5115,SHERIFF'S OFFICE,OPEN,1894,SACRAMENTO,06067,USA,38.5848152,-121.4955297,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13630060,-999,-999,0,4,7,0,1409,485,6,494
-122.0949929,37.72073256,2324,1001518,EAST BAY REGIONAL PARKS DISTRICT POLICE DEPARTMENT,17930 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,1950,(510) 881-1833,SPECIAL JURISDICTION,OPEN,96,ALAMEDA,06001,USA,37.72073256,-122.0949929,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13632660,2,22,0,2,0,0,53,43,1,36
-117.2297051,32.88304448,2325,1001762,UNIVERSITY OF CALIFORNIA SAN DIEGO POLICE DEPARTMENT,"9500 GILMAN DRIVE, CAMPUS SERVICE COMPLEX, BUILDING B",LA JOLLA,CA,92093,5003,(858) 534-4357,SPECIAL JURISDICTION,OPEN,65,SAN DIEGO,06073,USA,32.88304448,-117.2297051,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13368430,1,11,0,0,1,0,35,30,0,0
-121.5056762,38.58380936,2326,1002084,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT - CAPITAL DISTRICT,101 J STREET,SACRAMENTO,CA,95814,2206,(916) 445-7373,PRIMARY STATE AGENCY,OPEN,-999,SACRAMENTO,06067,USA,38.58380936,-121.5056762,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.9852332,37.5851181,2327,1001877,STANISLAUS COUNTY SHERIFFS DEPARTMENT,250 EAST HACKETT ROAD,MODESTO,CA,95358,9415,(209) 525-7216,SHERIFF'S OFFICE,OPEN,607,STANISLAUS,06099,USA,37.5851181,-120.9852332,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10006712,13613660,-999,-999,0,4,9,4,230,377,44,121
-118.1683313,34.0595879,2328,1001890,LOS ANGELES COUNTY SHERIFFS DEPARTMENT,4700 RAMONA BOULEVARD,MONTEREY PARK,CA,91754,2156,(323) 526-5000,SHERIFF'S OFFICE,OPEN,16602,LOS ANGELES,06037,USA,34.0595879,-118.1683313,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10000894,13080500,-999,-999,0,23,28,0,9461,7141,31,15
-121.6383545,39.1428656,2329,1002415,SUTTER COUNTY SHERIFFS DEPARTMENT / SUTTER COUNTY JAIL,1077 CIVIC CENTER BOULEVARD,YUBA CITY,CA,95993,3002,(530) 822-7307,SHERIFF'S OFFICE,OPEN,132,SUTTER,06101,USA,39.1428656,-121.6383545,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10000777,12199430,-999,-999,0,1,0,0,105,27,15,20
-119.2092461,34.26931187,2330,1002358,VENTURA COUNTY SHERIFFS DEPARTMENT / VENTURA COUNTY JAIL,800 SOUTH VICTORIA AVENUE,VENTURA,CA,93009,0001,(805) 654-3890,SHERIFF'S OFFICE,OPEN,1237,VENTURA,06111,USA,34.26931187,-119.2092461,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10000886,13904790,-999,-999,0,5,5,0,755,482,0,0
-121.026448,39.2700488,2331,1001921,NEVADA COUNTY SHERIFFS DEPARTMENT,950 MAIDU AVENUE,NEVADA CITY,CA,95959,8600,(530) 265-1471,SHERIFF'S OFFICE,OPEN,199,NEVADA,06057,USA,39.2700488,-121.026448,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,12789780,-999,-999,0,3,3,0,74,125,15,20
-118.1937318,36.7989677,2332,1001725,INYO COUNTY SHERIFFS OFFICE / INYO COUNTY JAIL,550 SOUTH CLAY STREET,INDEPENDENCE,CA,93526,NOT AVAILABLE,(760) 878-0370,SHERIFF'S OFFICE,OPEN,71,INYO,06027,USA,36.7989677,-118.1937318,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10005320,13048700,-999,-999,0,3,0,0,39,32,2,0
-121.8043531,36.6551574,2333,1002261,CALIFORNIA STATE UNIVERSITY POLICE DEPARTMENT - MONTEREY BAY CAMPUS,"100 CAMPUS CENTER, BUILDING 82",SEASIDE,CA,93955,8000,(831) 655-0268,SPECIAL JURISDICTION,OPEN,20,MONTEREY,06053,USA,36.6551574,-121.8043531,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13244420,1,11,0,1,0,0,14,6,0,0
-122.349847,37.9181517,2344,1002048,RICHMOND POLICE DEPARTMENT,1701 REGATTA BOULEVARD,RICHMOND,CA,94804,NOT AVAILABLE,(510) 233-1214,LOCAL POLICE DEPARTMENT,OPEN,241,CONTRA COSTA,06013,USA,37.9181517,-122.349847,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13237220,-999,-999,0,2,0,0,165,76,0,0
-121.8204925,38.0161648,2345,1001422,ANTIOCH POLICE DEPARTMENT,300 L STREET,ANTIOCH,CA,94509,1159,(925) 779-6900,LOCAL POLICE DEPARTMENT,OPEN,172,CONTRA COSTA,06013,USA,38.0161648,-121.8204925,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13720670,-999,-999,0,0,1,0,120,52,0,7
-117.9065406,34.1348592,2346,1001440,AZUSA POLICE DEPARTMENT,725 NORTH ALAMEDA AVENUE,AZUSA,CA,91702,2562,(626) 812-3200,LOCAL POLICE DEPARTMENT,OPEN,91,LOS ANGELES,06037,USA,34.1348592,-117.9065406,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,10006484,13264920,-999,-999,0,0,0,0,63,28,0,15
-118.3951391,34.0207974,2347,1001574,CULVER CITY POLICE DEPARTMENT,4040 DUQUESNE AVENUE,CULVER CITY,CA,90232,2804,(310) 837-1221,LOCAL POLICE DEPARTMENT,OPEN,154,LOS ANGELES,06037,USA,34.0207974,-118.3951391,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10006492,13839780,-999,-999,0,0,0,0,106,48,30,11
-121.9441356,37.2882869,2348,1001504,CAMPBELL POLICE DEPARTMENT,70 NORTH 1ST STREET,CAMPBELL,CA,95008,1436,(408) 866-2121,LOCAL POLICE DEPARTMENT,OPEN,69,SANTA CLARA,06085,USA,37.2882869,-121.9441356,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13437340,-999,-999,0,1,0,0,43,26,0,0
-122.0401837,37.3704726,2349,1002298,SUNNYVALE DEPARTMENT OF PUBLIC SAFETY,700 ALL AMERICA WAY,SUNNYVALE,CA,94086,7642,(408) 730-7195,LOCAL POLICE DEPARTMENT,OPEN,279,SANTA CLARA,06085,USA,37.3704726,-122.0401837,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10005316,11749290,-999,-999,0,0,6,0,210,69,0,1
-117.1978793,34.0499777,2350,1002036,REDLANDS POLICE DEPARTMENT - WEST COMMUNITY POLICING STATION,"1150 BROOKSIDE AVENUE, SUITE J-1A",REDLANDS,CA,92373,6303,(909) 798-7661,LOCAL POLICE DEPARTMENT,OPEN,135,SAN BERNARDINO,06071,USA,34.0499777,-117.1978793,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11339590,-999,-999,0,0,3,0,84,51,0,21
-121.8624958,38.00537679,2380,1001999,CONTRA COSTA COMMUNITY COLLEGE DISTRICT POLICE - LOS MEDANOS COLLEGE CAMPUS SUBSTATION,2700 EAST LELAND ROAD,PITTSBURG,CA,94565,5107,(925) 439-2181,SPECIAL JURISDICTION,OPEN,-999,CONTRA COSTA,06013,USA,38.00537679,-121.8624958,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-119.6772184,36.6302841,2404,1001649,FOWLER POLICE DEPARTMENT,128 SOUTH 5TH STREET,FOWLER,CA,93625,2401,(559) 834-3254,LOCAL POLICE DEPARTMENT,OPEN,12,FRESNO,06019,USA,36.6302841,-119.6772184,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13883780,-999,-999,0,0,0,0,11,1,7,0
-122.1121759,37.3816853,2405,1001800,LOS ALTOS POLICE DEPARTMENT,1 NORTH SAN ANTONIO ROAD,LOS ALTOS,CA,94022,3000,(650) 947-2770,LOCAL POLICE DEPARTMENT,OPEN,44,SANTA CLARA,06085,USA,37.3816853,-122.1121759,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13973890,-999,-999,0,0,0,0,29,15,5,0
-120.6894965,35.6241258,2406,1001982,PASO ROBLES POLICE DEPARTMENT,900 PARK STREET,PASO ROBLES,CA,93446,2541,(805) 237-6464,LOCAL POLICE DEPARTMENT,OPEN,52,SAN LUIS OBISPO,06079,USA,35.6241258,-120.6894965,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13960490,-999,-999,0,0,1,0,40,12,4,6
-122.0292236,37.535284,2407,1001923,NEWARK POLICE DEPARTMENT,37101 NEWARK BOULEVARD,NEWARK,CA,94560,3727,(510) 793-1400,LOCAL POLICE DEPARTMENT,OPEN,80,ALAMEDA,06001,USA,37.535284,-122.0292236,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13940290,-999,-999,0,0,0,0,54,26,0,6
-117.024937,34.8925253,2408,1001458,BARSTOW POLICE DEPARTMENT,220 EAST MOUNTAIN VIEW AVENUE,BARSTOW,CA,92311,2839,(760) 256-2211,LOCAL POLICE DEPARTMENT,OPEN,55,SAN BERNARDINO,06071,USA,34.8925253,-117.024937,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13495440,-999,-999,0,0,1,1,35,20,0,3
-122.8234924,38.4046136,2409,1002264,SEBASTOPOL POLICE DEPARTMENT,6850 LAGUNA PARK WAY,SEBASTOPOL,CA,95472,3474,(707) 829-4400,LOCAL POLICE DEPARTMENT,OPEN,21,SONOMA,06097,USA,38.4046136,-122.8234924,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13808780,-999,-999,0,1,0,0,14,7,0,1
-117.2652541,33.1379538,2410,1001509,CARLSBAD POLICE DEPARTMENT,"2560 ORION WAY, SAFETY CENTER BUILDING",CARLSBAD,CA,92010,7240,(760) 931-2131,LOCAL POLICE DEPARTMENT,OPEN,159,SAN DIEGO,06073,USA,33.1379538,-117.2652541,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13635160,-999,-999,0,0,0,0,114,45,0,3
-121.3936392,36.8924139,2411,1001711,HOLLISTER POLICE DEPARTMENT,395 APOLLO COURT,HOLLISTER,CA,95023,2508,(831) 636-4330,LOCAL POLICE DEPARTMENT,OPEN,38,SAN BENITO,06069,USA,36.8924139,-121.3936392,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11846670,-999,-999,0,0,0,0,30,8,0,0
-121.0738125,38.8975524,2412,1001435,AUBURN POLICE DEPARTMENT,1215 LINCOLN WAY,AUBURN,CA,95603,5004,(530) 823-4237,LOCAL POLICE DEPARTMENT,OPEN,33,PLACER,06061,USA,38.8975524,-121.0738125,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13286620,-999,-999,0,0,0,0,23,10,0,0
-122.1798641,39.9281682,2413,1001556,CORNING POLICE DEPARTMENT,774 3RD STREET,CORNING,CA,96021,2517,(530) 824-7000,LOCAL POLICE DEPARTMENT,OPEN,24,TEHAMA,06103,USA,39.9281682,-122.1798641,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13670460,-999,-999,0,0,0,0,14,10,0,0
-122.2663067,38.0101437,2414,1001705,HERCULES POLICE DEPARTMENT,111 CIVIC DRIVE,HERCULES,CA,94547,1771,(510) 799-8260,LOCAL POLICE DEPARTMENT,OPEN,31,CONTRA COSTA,06013,USA,38.0101437,-122.2663067,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,11239250,-999,-999,0,0,0,0,28,3,0,0
-117.1941737,32.72858322,2426,1002139,SAN DIEGO HARBOR POLICE DEPARTMENT,3380 NORTH HARBOR DRIVE,SAN DIEGO,CA,92101,NOT AVAILABLE,NOT AVAILABLE,SPECIAL JURISDICTION,OPEN,166,SAN DIEGO,06073,USA,32.72858322,-117.1941737,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13198910,3,34,0,3,0,0,139,27,0,0
-122.0712996,37.96856508,2456,1002005,CONTRA COSTA COMMUNITY COLLEGE DISTRICT POLICE - DIABLO VALLEY COLLEGE CAMPUS SUBSTATION,321 GOLF CLUB ROAD,PLEASANT HILL,CA,94523,1529,(925) 685-1230,SPECIAL JURISDICTION,OPEN,-999,CONTRA COSTA,06013,USA,37.96856508,-122.0712996,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.2436342,38.0999353,2488,1002351,VALLEJO POLICE DEPARTMENT,111 AMADOR STREET,VALLEJO,CA,94590,6301,(707) 648-4321,LOCAL POLICE DEPARTMENT,OPEN,143,SOLANO,06095,USA,38.0999353,-122.2436342,922120,POLICE PROTECTION,"UNITED STATES DEPARTMENT OF JUSTICE, OFFICE OF JUSTICE PROGRAMS, BUREAU OF JUSTICE STATISTICS. 2011-08-03, http://doi.org/10.3886/ICPSR27681.v1",2008/06/30 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,13666060,-999,-999,0,2,0,0,116,27,0,0
-118.249405,34.1191594,2517,1001813,LOS ANGELES POLICE DEPARTMENT - NORTHEAST COMMUNITY POLICE STATION,3353 SAN FERNANDO ROAD,LOS ANGELES,CA,90065,1416,(213) 485-2563,LOCAL POLICE DEPARTMENT,OPEN,-999,LOS ANGELES,06037,USA,34.1191594,-118.249405,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
